"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","°C","°C","","","","","",""
"11/30/2017 18:00'00","43069.7500000000","  14.5000","  16.2000","","","","","","",
"11/30/2017 18:10'00","43069.7569444444","  14.6000","  16.2000","","","","","","",
"11/30/2017 18:20'00","43069.7638888889","  14.7000","  16.1000","","","","","","",
"11/30/2017 18:30'00","43069.7708333333","  14.7000","  16.1000","","","","","","",
"11/30/2017 18:40'00","43069.7777777778","  14.7000","  16.1000","","","","","","",
"11/30/2017 18:50'00","43069.7847222222","  14.6000","  16.1000","","","","","","",
"11/30/2017 19:00'00","43069.7916666667","  14.5000","  16.0000","","","","","","",
"11/30/2017 19:10'00","43069.7986111111","  14.3000","  16.0000","","","","","","",
"11/30/2017 19:20'00","43069.8055555556","  14.2000","  16.0000","","","","","","",
"11/30/2017 19:30'00","43069.8125000000","  14.1000","  16.0000","","","","","","",
"11/30/2017 19:40'00","43069.8194444444","  14.0000","  15.9000","","","","","","",
"11/30/2017 19:50'00","43069.8263888889","  13.9000","  15.9000","","","","","","",
"11/30/2017 20:00'00","43069.8333333333","  13.9000","  15.9000","","","","","","",
"11/30/2017 20:10'00","43069.8402777778","  13.8000","  15.8000","","","","","","",
"11/30/2017 20:20'00","43069.8472222222","  13.7000","  15.8000","","","","","","",
"11/30/2017 20:30'00","43069.8541666667","  13.7000","  15.8000","","","","","","",
"11/30/2017 20:40'00","43069.8611111111","  13.6000","  15.8000","","","","","","",
"11/30/2017 20:50'00","43069.8680555556","  13.6000","  15.7000","","","","","","",
"11/30/2017 21:00'00","43069.8750000000","  13.6000","  15.7000","","","","","","",
"11/30/2017 21:10'00","43069.8819444444","  13.5000","  15.7000","","","","","","",
"11/30/2017 21:20'00","43069.8888888889","  13.5000","  15.6000","","","","","","",
"11/30/2017 21:30'00","43069.8958333333","  13.5000","  15.6000","","","","","","",
"11/30/2017 21:40'00","43069.9027777778","  13.4000","  15.6000","","","","","","",
"11/30/2017 21:50'00","43069.9097222222","  13.3000","  15.6000","","","","","","",
"11/30/2017 22:00'00","43069.9166666667","  13.2000","  15.6000","","","","","","",
"11/30/2017 22:10'00","43069.9236111111","  13.1000","  15.6000","","","","","","",
"11/30/2017 22:20'00","43069.9305555556","  13.1000","  15.5000","","","","","","",
"11/30/2017 22:30'00","43069.9375000000","  13.1000","  15.5000","","","","","","",
"11/30/2017 22:40'00","43069.9444444444","  13.0000","  15.5000","","","","","","",
"11/30/2017 22:50'00","43069.9513888889","  12.9000","  15.5000","","","","","","",
"11/30/2017 23:00'00","43069.9583333333","  12.9000","  15.5000","","","","","","",
"11/30/2017 23:10'00","43069.9652777778","  12.8000","  15.4000","","","","","","",
"11/30/2017 23:20'00","43069.9722222222","  12.7000","  15.4000","","","","","","",
"11/30/2017 23:30'00","43069.9791666667","  12.7000","  15.4000","","","","","","",
"11/30/2017 23:40'00","43069.9861111111","  12.7000","  15.3000","","","","","","",
"11/30/2017 23:50'00","43069.9930555556","  12.6000","  15.2000","","","","","","",
"12/01/2017 00:00'00","43070.0000000000","  12.5000","  15.2000","","","","","","",
"12/01/2017 00:10'00","43070.0069444444","  12.6000","  15.3000","","","","","","",
"12/01/2017 00:20'00","43070.0138888889","  12.4000","  15.2000","","","","","","",
"12/01/2017 00:30'00","43070.0208333333","  12.3000","  15.2000","","","","","","",
"12/01/2017 00:40'00","43070.0277777778","  12.2000","  15.1000","","","","","","",
"12/01/2017 00:50'00","43070.0347222222","  12.1000","  15.1000","","","","","","",
"12/01/2017 01:00'00","43070.0416666667","  12.1000","  15.2000","","","","","","",
"12/01/2017 01:10'00","43070.0486111111","  12.0000","  15.1000","","","","","","",
"12/01/2017 01:20'00","43070.0555555556","  11.9000","  15.0000","","","","","","",
"12/01/2017 01:30'00","43070.0625000000","  11.8000","  15.0000","","","","","","",
"12/01/2017 01:40'00","43070.0694444444","  11.7000","  15.0000","","","","","","",
"12/01/2017 01:50'00","43070.0763888889","  11.6000","  15.0000","","","","","","",
"12/01/2017 02:00'00","43070.0833333333","  11.6000","  14.9000","","","","","","",
"12/01/2017 02:10'00","43070.0902777778","  11.5000","  14.9000","","","","","","",
"12/01/2017 02:20'00","43070.0972222222","  11.5000","  14.8000","","","","","","",
"12/01/2017 02:30'00","43070.1041666667","  11.4000","  14.8000","","","","","","",
"12/01/2017 02:40'00","43070.1111111111","  11.2000","  14.8000","","","","","","",
"12/01/2017 02:50'00","43070.1180555556","  11.2000","  14.8000","","","","","","",
"12/01/2017 03:00'00","43070.1250000000","  11.0000","  14.7000","","","","","","",
"12/01/2017 03:10'00","43070.1319444444","  10.9000","  14.7000","","","","","","",
"12/01/2017 03:20'00","43070.1388888889","  10.9000","  14.7000","","","","","","",
"12/01/2017 03:30'00","43070.1458333333","  10.8000","  14.7000","","","","","","",
"12/01/2017 03:40'00","43070.1527777778","  10.8000","  14.6000","","","","","","",
"12/01/2017 03:50'00","43070.1597222222","  10.8000","  14.6000","","","","","","",
"12/01/2017 04:00'00","43070.1666666667","  10.8000","  14.6000","","","","","","",
"12/01/2017 04:10'00","43070.1736111111","  10.7000","  14.6000","","","","","","",
"12/01/2017 04:20'00","43070.1805555556","  10.6000","  14.5000","","","","","","",
"12/01/2017 04:30'00","43070.1875000000","  10.5000","  14.5000","","","","","","",
"12/01/2017 04:40'00","43070.1944444444","  10.5000","  14.4000","","","","","","",
"12/01/2017 04:50'00","43070.2013888889","  10.4000","  14.4000","","","","","","",
"12/01/2017 05:00'00","43070.2083333333","  10.3000","  14.4000","","","","","","",
"12/01/2017 05:10'00","43070.2152777778","  10.3000","  14.4000","","","","","","",
"12/01/2017 05:20'00","43070.2222222222","  10.3000","  14.3000","","","","","","",
"12/01/2017 05:30'00","43070.2291666667","  10.2000","  14.3000","","","","","","",
"12/01/2017 05:40'00","43070.2361111111","  10.2000","  14.2000","","","","","","",
"12/01/2017 05:50'00","43070.2430555556","  10.2000","  14.2000","","","","","","",
"12/01/2017 06:00'00","43070.2500000000","  10.2000","  14.2000","","","","","","",
"12/01/2017 06:10'00","43070.2569444444","  10.1000","  14.2000","","","","","","",
"12/01/2017 06:20'00","43070.2638888889","  10.1000","  14.2000","","","","","","",
"12/01/2017 06:30'00","43070.2708333333","  10.1000","  14.1000","","","","","","",
"12/01/2017 06:40'00","43070.2777777778","  10.0000","  14.1000","","","","","","",
"12/01/2017 06:50'00","43070.2847222222","  10.1000","  14.1000","","","","","","",
"12/01/2017 07:00'00","43070.2916666667","  10.1000","  14.1000","","","","","","",
"12/01/2017 07:10'00","43070.2986111111","  10.3000","  14.0000","","","","","","",
"12/01/2017 07:20'00","43070.3055555556","  10.5000","  14.0000","","","","","","",
"12/01/2017 07:30'00","43070.3125000000","  10.8000","  14.0000","","","","","","",
"12/01/2017 07:40'00","43070.3194444444","  11.1000","  14.0000","","","","","","",
"12/01/2017 07:50'00","43070.3263888889","  11.7000","  14.0000","","","","","","",
"12/01/2017 08:00'00","43070.3333333333","  12.3000","  14.0000","","","","","","",
"12/01/2017 08:10'00","43070.3402777778","  13.1000","  14.0000","","","","","","",
"12/01/2017 08:20'00","43070.3472222222","  13.9000","  14.0000","","","","","","",
"12/01/2017 08:30'00","43070.3541666667","  14.8000","  14.0000","","","","","","",
"12/01/2017 08:40'00","43070.3611111111","  15.7000","  14.1000","","","","","","",
"12/01/2017 08:50'00","43070.3680555556","  16.7000","  14.1000","","","","","","",
"12/01/2017 09:00'00","43070.3750000000","  17.5000","  14.2000","","","","","","",
"12/01/2017 09:10'00","43070.3819444444","  17.3000","  14.3000","","","","","","",
"12/01/2017 09:20'00","43070.3888888889","  17.5000","  14.3000","","","","","","",
"12/01/2017 09:30'00","43070.3958333333","  18.0000","  14.4000","","","","","","",
"12/01/2017 09:40'00","43070.4027777778","  18.4000","  14.5000","","","","","","",
"12/01/2017 09:50'00","43070.4097222222","  19.0000","  14.5000","","","","","","",
"12/01/2017 10:00'00","43070.4166666667","  19.7000","  14.6000","","","","","","",
"12/01/2017 10:10'00","43070.4236111111","  20.7000","  14.7000","","","","","","",
"12/01/2017 10:20'00","43070.4305555556","  21.3000","  14.8000","","","","","","",
"12/01/2017 10:30'00","43070.4375000000","  22.2000","  14.8000","","","","","","",
"12/01/2017 10:40'00","43070.4444444444","  22.9000","  14.9000","","","","","","",
"12/01/2017 10:50'00","43070.4513888889","  20.9000","  15.0000","","","","","","",
"12/01/2017 11:00'00","43070.4583333333","  19.6000","  15.1000","","","","","","",
"12/01/2017 11:10'00","43070.4652777778","  18.6000","  15.2000","","","","","","",
"12/01/2017 11:20'00","43070.4722222222","  20.0000","  15.1000","","","","","","",
"12/01/2017 11:30'00","43070.4791666667","  21.4000","  15.2000","","","","","","",
"12/01/2017 11:40'00","43070.4861111111","  22.3000","  15.2000","","","","","","",
"12/01/2017 11:50'00","43070.4930555556","  22.6000","  15.3000","","","","","","",
"12/01/2017 12:00'00","43070.5000000000","  22.7000","  15.4000","","","","","","",
"12/01/2017 12:10'00","43070.5069444444","  23.1000","  15.6000","","","","","","",
"12/01/2017 12:20'00","43070.5138888889","  23.1000","  15.6000","","","","","","",
"12/01/2017 12:30'00","43070.5208333333","  23.9000","  15.7000","","","","","","",
"12/01/2017 12:40'00","43070.5277777778","  24.2000","  15.8000","","","","","","",
"12/01/2017 12:50'00","43070.5347222222","  24.4000","  15.8000","","","","","","",
"12/01/2017 13:00'00","43070.5416666667","  24.2000","  15.9000","","","","","","",
"12/01/2017 13:10'00","43070.5486111111","  24.1000","  16.0000","","","","","","",
"12/01/2017 13:20'00","43070.5555555556","  23.0000","  16.0000","","","","","","",
"12/01/2017 13:30'00","43070.5625000000","  22.5000","  16.1000","","","","","","",
"12/01/2017 13:40'00","43070.5694444444","  22.3000","  16.1000","","","","","","",
"12/01/2017 13:50'00","43070.5763888889","  22.3000","  16.2000","","","","","","",
"12/01/2017 14:00'00","43070.5833333333","  22.0000","  16.2000","","","","","","",
"12/01/2017 14:10'00","43070.5902777778","  20.8000","  16.2000","","","","","","",
"12/01/2017 14:20'00","43070.5972222222","  20.9000","  16.2000","","","","","","",
"12/01/2017 14:30'00","43070.6041666667","  20.4000","  16.2000","","","","","","",
"12/01/2017 14:40'00","43070.6111111111","  20.3000","  16.2000","","","","","","",
"12/01/2017 14:50'00","43070.6180555556","  19.9000","  16.3000","","","","","","",
"12/01/2017 15:00'00","43070.6250000000","  19.2000","  16.3000","","","","","","",
"12/01/2017 15:10'00","43070.6319444444","  18.7000","  16.2000","","","","","","",
"12/01/2017 15:20'00","43070.6388888889","  17.6000","  16.2000","","","","","","",
"12/01/2017 15:30'00","43070.6458333333","  17.0000","  16.2000","","","","","","",
"12/01/2017 15:40'00","43070.6527777778","  16.3000","  16.1000","","","","","","",
"12/01/2017 15:50'00","43070.6597222222","  16.0000","  16.1000","","","","","","",
"12/01/2017 16:00'00","43070.6666666667","  15.4000","  16.0000","","","","","","",
"12/01/2017 16:10'00","43070.6736111111","  14.7000","  16.0000","","","","","","",
"12/01/2017 16:20'00","43070.6805555556","  14.3000","  15.9000","","","","","","",
"12/01/2017 16:30'00","43070.6875000000","  13.8000","  15.8000","","","","","","",
"12/01/2017 16:40'00","43070.6944444444","  13.4000","  15.8000","","","","","","",
"12/01/2017 16:50'00","43070.7013888889","  13.0000","  15.7000","","","","","","",
"12/01/2017 17:00'00","43070.7083333333","  12.7000","  15.7000","","","","","","",
"12/01/2017 17:10'00","43070.7152777778","  12.5000","  15.6000","","","","","","",
"12/01/2017 17:20'00","43070.7222222222","  12.3000","  15.6000","","","","","","",
"12/01/2017 17:30'00","43070.7291666667","  12.1000","  15.5000","","","","","","",
"12/01/2017 17:40'00","43070.7361111111","  12.0000","  15.4000","","","","","","",
"12/01/2017 17:50'00","43070.7430555556","  11.8000","  15.3000","","","","","","",
"12/01/2017 18:00'00","43070.7500000000","  11.7000","  15.3000","","","","","","",
"12/01/2017 18:10'00","43070.7569444444","  11.5000","  15.2000","","","","","","",
"12/01/2017 18:20'00","43070.7638888889","  11.4000","  15.2000","","","","","","",
"12/01/2017 18:30'00","43070.7708333333","  11.3000","  15.1000","","","","","","",
"12/01/2017 18:40'00","43070.7777777778","  11.2000","  15.1000","","","","","","",
"12/01/2017 18:50'00","43070.7847222222","  11.2000","  15.0000","","","","","","",
"12/01/2017 19:00'00","43070.7916666667","  11.0000","  15.0000","","","","","","",
"12/01/2017 19:10'00","43070.7986111111","  11.0000","  14.9000","","","","","","",
"12/01/2017 19:20'00","43070.8055555556","  10.9000","  14.9000","","","","","","",
"12/01/2017 19:30'00","43070.8125000000","  10.8000","  14.9000","","","","","","",
"12/01/2017 19:40'00","43070.8194444444","  10.8000","  14.8000","","","","","","",
"12/01/2017 19:50'00","43070.8263888889","  10.7000","  14.8000","","","","","","",
"12/01/2017 20:00'00","43070.8333333333","  10.6000","  14.7000","","","","","","",
"12/01/2017 20:10'00","43070.8402777778","  10.5000","  14.7000","","","","","","",
"12/01/2017 20:20'00","43070.8472222222","  10.5000","  14.6000","","","","","","",
"12/01/2017 20:30'00","43070.8541666667","  10.4000","  14.6000","","","","","","",
"12/01/2017 20:40'00","43070.8611111111","  10.4000","  14.6000","","","","","","",
"12/01/2017 20:50'00","43070.8680555556","  10.5000","  14.5000","","","","","","",
"12/01/2017 21:00'00","43070.8750000000","  10.6000","  14.5000","","","","","","",
"12/01/2017 21:10'00","43070.8819444444","  10.6000","  14.5000","","","","","","",
"12/01/2017 21:20'00","43070.8888888889","  10.5000","  14.4000","","","","","","",
"12/01/2017 21:30'00","43070.8958333333","  10.4000","  14.4000","","","","","","",
"12/01/2017 21:40'00","43070.9027777778","  10.3000","  14.3000","","","","","","",
"12/01/2017 21:50'00","43070.9097222222","  10.2000","  14.3000","","","","","","",
"12/01/2017 22:00'00","43070.9166666667","  10.1000","  14.3000","","","","","","",
"12/01/2017 22:10'00","43070.9236111111","  10.0000","  14.3000","","","","","","",
"12/01/2017 22:20'00","43070.9305555556","  10.0000","  14.2000","","","","","","",
"12/01/2017 22:30'00","43070.9375000000","   9.8000","  14.2000","","","","","","",
"12/01/2017 22:40'00","43070.9444444444","   9.8000","  14.2000","","","","","","",
"12/01/2017 22:50'00","43070.9513888889","   9.7000","  14.1000","","","","","","",
"12/01/2017 23:00'00","43070.9583333333","   9.6000","  14.1000","","","","","","",
"12/01/2017 23:10'00","43070.9652777778","   9.6000","  14.1000","","","","","","",
"12/01/2017 23:20'00","43070.9722222222","   9.6000","  14.0000","","","","","","",
"12/01/2017 23:30'00","43070.9791666667","   9.5000","  14.0000","","","","","","",
"12/01/2017 23:40'00","43070.9861111111","   9.5000","  14.0000","","","","","","",
"12/01/2017 23:50'00","43070.9930555556","   9.5000","  13.9000","","","","","","",
"12/02/2017 00:00'00","43071.0000000000","   9.5000","  13.9000","","","","","","",
"12/02/2017 00:10'00","43071.0069444444","   9.4000","  13.9000","","","","","","",
"12/02/2017 00:20'00","43071.0138888889","   9.4000","  13.8000","","","","","","",
"12/02/2017 00:30'00","43071.0208333333","   9.3000","  13.8000","","","","","","",
"12/02/2017 00:40'00","43071.0277777778","   9.3000","  13.8000","","","","","","",
"12/02/2017 00:50'00","43071.0347222222","   9.3000","  13.8000","","","","","","",
"12/02/2017 01:00'00","43071.0416666667","   9.2000","  13.7000","","","","","","",
"12/02/2017 01:10'00","43071.0486111111","   9.2000","  13.7000","","","","","","",
"12/02/2017 01:20'00","43071.0555555556","   9.2000","  13.7000","","","","","","",
"12/02/2017 01:30'00","43071.0625000000","   9.2000","  13.6000","","","","","","",
"12/02/2017 01:40'00","43071.0694444444","   9.2000","  13.6000","","","","","","",
"12/02/2017 01:50'00","43071.0763888889","   9.1000","  13.6000","","","","","","",
"12/02/2017 02:00'00","43071.0833333333","   9.1000","  13.6000","","","","","","",
"12/02/2017 02:10'00","43071.0902777778","   9.0000","  13.5000","","","","","","",
"12/02/2017 02:20'00","43071.0972222222","   9.2000","  13.5000","","","","","","",
"12/02/2017 02:30'00","43071.1041666667","   9.1000","  13.5000","","","","","","",
"12/02/2017 02:40'00","43071.1111111111","   9.0000","  13.5000","","","","","","",
